event_id,timestamp,event_type,device,user,source,source_ref,process_name,process_id,process_guid,remote_ip,remote_port,protocol,direction,remote_url
evt-000832,2026-08-17T10:56:17+0000,network,PC07,adm_sarah,synthetic,,chrome.exe,2040,start:pc07|2040|2026-08-17T08:00:00.000Z,104.18.32.47,80,tcp,outbound,
evt-000833,2026-08-17T10:56:23+0000,network,PC02,SYSTEM,synthetic,,MsMpEng.exe,2014,start:pc02|2014|2026-08-17T08:00:00.000Z,142.250.185.78,443,tcp,outbound,
evt-000835,2026-08-17T10:57:19+0000,network,PC03,achen,synthetic,,OUTLOOK.EXE,2021,start:pc03|2021|2026-08-17T08:00:00.000Z,52.113.194.132,443,tcp,outbound,
evt-000836,2026-08-17T10:57:40+0000,network,PC02,mrossi,synthetic,,chrome.exe,2010,start:pc02|2010|2026-08-17T08:00:00.000Z,142.250.185.14,443,tcp,outbound,
evt-000837,2026-08-17T10:57:49+0000,network,PC02,mrossi,synthetic,,OUTLOOK.EXE,2011,start:pc02|2011|2026-08-17T08:00:00.000Z,10.10.10.20,445,tcp,outbound,
evt-000838,2026-08-17T10:57:58+0000,network,PC05,klarsen,synthetic,,chrome.exe,2030,start:pc05|2030|2026-08-17T08:00:00.000Z,40.126.32.76,443,tcp,outbound,
evt-000839,2026-08-17T10:58:16+0000,network,PC03,achen,synthetic,,Teams.exe,2022,start:pc03|2022|2026-08-17T08:00:00.000Z,13.107.42.14,443,tcp,outbound,
evt-000841,2026-08-17T10:59:06+0000,network,PC02,mrossi,synthetic,,OUTLOOK.EXE,2011,start:pc02|2011|2026-08-17T08:00:00.000Z,104.18.32.47,443,tcp,outbound,
evt-000845,2026-08-17T10:59:52+0000,network,PC01,jdoe,synthetic,,chrome.exe,2000,start:pc01|2000|2026-08-17T08:00:00.000Z,13.107.42.14,443,tcp,outbound,
evt-000846,2026-08-17T11:00:05+0000,network,PC05,klarsen,synthetic,,chrome.exe,2030,start:pc05|2030|2026-08-17T08:00:00.000Z,142.250.185.78,443,tcp,outbound,
evt-000850,2026-08-17T11:01:09+0000,network,PC05,klarsen,synthetic,,chrome.exe,2030,start:pc05|2030|2026-08-17T08:00:00.000Z,10.10.10.30,443,tcp,outbound,
evt-000851,2026-08-17T11:01:12+0000,network,PC05,klarsen,synthetic,,OUTLOOK.EXE,2031,start:pc05|2031|2026-08-17T08:00:00.000Z,40.126.32.76,443,tcp,outbound,
evt-000855,2026-08-17T11:01:40+0000,network,PC01,jdoe,synthetic,,chrome.exe,2000,start:pc01|2000|2026-08-17T08:00:00.000Z,104.18.32.47,443,tcp,outbound,
evt-000857,2026-08-17T11:02:08+0000,network,PC03,achen,synthetic,,chrome.exe,2020,start:pc03|2020|2026-08-17T08:00:00.000Z,142.250.185.78,443,tcp,outbound,
evt-000859,2026-08-17T11:02:44+0000,network,PC02,mrossi,synthetic,,OUTLOOK.EXE,2011,start:pc02|2011|2026-08-17T08:00:00.000Z,142.250.185.14,443,tcp,outbound,
evt-000862,2026-08-17T11:03:03+0000,network,PC01,jdoe,synthetic,,chrome.exe,2000,start:pc01|2000|2026-08-17T08:00:00.000Z,40.126.32.76,443,tcp,outbound,
evt-000866,2026-08-17T11:04:22+0000,network,PC07,adm_sarah,synthetic,,Teams.exe,2042,start:pc07|2042|2026-08-17T08:00:00.000Z,10.10.10.10,443,tcp,outbound,
evt-000877,2026-08-17T11:07:21+0000,network,PC07,adm_sarah,synthetic,,Teams.exe,2042,start:pc07|2042|2026-08-17T08:00:00.000Z,13.107.42.14,443,tcp,outbound,
evt-000880,2026-08-17T11:08:07+0000,network,PC01,jdoe,synthetic,,chrome.exe,2000,start:pc01|2000|2026-08-17T08:00:00.000Z,10.10.10.30,445,tcp,outbound,
evt-000881,2026-08-17T11:08:21+0000,network,PC01,jdoe,synthetic,,OneDrive.exe,2003,start:pc01|2003|2026-08-17T08:00:00.000Z,142.250.185.78,443,tcp,outbound,
evt-000884,2026-08-17T11:08:55+0000,network,PC03,achen,synthetic,,OneDrive.exe,2023,start:pc03|2023|2026-08-17T08:00:00.000Z,13.107.42.14,443,tcp,outbound,
evt-000886,2026-08-17T11:09:15+0000,network,PC07,adm_sarah,synthetic,,chrome.exe,2040,start:pc07|2040|2026-08-17T08:00:00.000Z,142.250.185.14,443,tcp,outbound,
evt-000887,2026-08-17T11:09:22+0000,network,PC03,achen,synthetic,,chrome.exe,2020,start:pc03|2020|2026-08-17T08:00:00.000Z,20.190.160.14,80,tcp,outbound,
evt-000897,2026-08-17T11:11:03+0000,network,PC03,SYSTEM,synthetic,,MsMpEng.exe,2024,start:pc03|2024|2026-08-17T08:00:00.000Z,10.10.10.10,445,tcp,outbound,
evt-000906,2026-08-17T11:12:36+0000,network,PC01,SYSTEM,synthetic,,MsMpEng.exe,2004,start:pc01|2004|2026-08-17T08:00:00.000Z,52.113.194.132,443,tcp,outbound,
evt-000907,2026-08-17T11:12:38+0000,network,PC03,SYSTEM,synthetic,,MsMpEng.exe,2024,start:pc03|2024|2026-08-17T08:00:00.000Z,10.10.10.20,389,tcp,outbound,
evt-000910,2026-08-17T11:13:13+0000,network,PC01,SYSTEM,synthetic,,MsMpEng.exe,2004,start:pc01|2004|2026-08-17T08:00:00.000Z,20.190.160.14,443,tcp,outbound,
evt-000911,2026-08-17T11:13:25+0000,network,PC01,jdoe,synthetic,,Teams.exe,2002,start:pc01|2002|2026-08-17T08:00:00.000Z,20.190.160.14,443,tcp,outbound,
evt-000912,2026-08-17T11:13:29+0000,network,PC01,jdoe,synthetic,,chrome.exe,2000,start:pc01|2000|2026-08-17T08:00:00.000Z,20.190.160.14,80,tcp,outbound,
evt-000916,2026-08-17T11:13:46+0000,network,PC07,adm_sarah,synthetic,,OUTLOOK.EXE,2041,start:pc07|2041|2026-08-17T08:00:00.000Z,13.107.42.14,443,tcp,outbound,
evt-000920,2026-08-17T11:14:01+0000,network,PC07,adm_sarah,synthetic,,chrome.exe,2040,start:pc07|2040|2026-08-17T08:00:00.000Z,142.250.185.78,80,tcp,outbound,
evt-000923,2026-08-17T11:14:41+0000,network,PC01,jdoe,synthetic,,OUTLOOK.EXE,2001,start:pc01|2001|2026-08-17T08:00:00.000Z,20.190.160.14,443,tcp,outbound,
evt-000926,2026-08-17T11:15:37+0000,network,PC01,jdoe,synthetic,,chrome.exe,2000,start:pc01|2000|2026-08-17T08:00:00.000Z,10.10.10.10,445,tcp,outbound,
evt-000932,2026-08-17T11:16:11+0000,network,PC02,mrossi,synthetic,,chrome.exe,2010,start:pc02|2010|2026-08-17T08:00:00.000Z,10.10.10.10,443,tcp,outbound,
evt-000934,2026-08-17T11:16:20+0000,network,PC02,mrossi,synthetic,,chrome.exe,2010,start:pc02|2010|2026-08-17T08:00:00.000Z,142.250.185.14,443,tcp,outbound,
evt-000943,2026-08-17T11:19:35+0000,network,PC01,jdoe,synthetic,,OUTLOOK.EXE,2001,start:pc01|2001|2026-08-17T08:00:00.000Z,142.250.185.78,443,tcp,outbound,
evt-000947,2026-08-17T11:19:55+0000,network,PC02,mrossi,synthetic,,chrome.exe,2010,start:pc02|2010|2026-08-17T08:00:00.000Z,142.250.185.78,443,tcp,outbound,
evt-000948,2026-08-17T11:19:56+0000,network,PC02,SYSTEM,synthetic,,MsMpEng.exe,2014,start:pc02|2014|2026-08-17T08:00:00.000Z,20.190.160.14,443,tcp,outbound,
evt-000950,2026-08-17T11:20:16+0000,network,PC03,achen,synthetic,,chrome.exe,2020,start:pc03|2020|2026-08-17T08:00:00.000Z,40.126.32.76,443,tcp,outbound,
evt-000952,2026-08-17T11:20:29+0000,network,PC01,jdoe,synthetic,,OUTLOOK.EXE,2001,start:pc01|2001|2026-08-17T08:00:00.000Z,142.250.185.78,443,tcp,outbound,
evt-000959,2026-08-17T11:21:58+0000,network,PC01,jdoe,synthetic,,chrome.exe,2000,start:pc01|2000|2026-08-17T08:00:00.000Z,142.250.185.78,443,tcp,outbound,
evt-000962,2026-08-17T11:23:11+0000,network,PC03,achen,synthetic,,chrome.exe,2020,start:pc03|2020|2026-08-17T08:00:00.000Z,52.113.194.132,443,tcp,outbound,
evt-000968,2026-08-17T11:24:15+0000,network,PC01,SYSTEM,synthetic,,MsMpEng.exe,2004,start:pc01|2004|2026-08-17T08:00:00.000Z,142.250.185.78,443,tcp,outbound,
evt-000969,2026-08-17T11:24:55+0000,network,PC01,SYSTEM,synthetic,,MsMpEng.exe,2004,start:pc01|2004|2026-08-17T08:00:00.000Z,142.250.185.78,443,tcp,outbound,
evt-000970,2026-08-17T11:24:59+0000,network,PC01,jdoe,synthetic,,chrome.exe,2000,start:pc01|2000|2026-08-17T08:00:00.000Z,52.113.194.132,443,tcp,outbound,
evt-000974,2026-08-17T11:25:50+0000,network,PC01,jdoe,synthetic,,OUTLOOK.EXE,2001,start:pc01|2001|2026-08-17T08:00:00.000Z,142.250.185.78,443,tcp,outbound,
evt-000977,2026-08-17T11:26:25+0000,network,PC02,mrossi,synthetic,,chrome.exe,2010,start:pc02|2010|2026-08-17T08:00:00.000Z,52.113.194.132,443,tcp,outbound,
evt-000980,2026-08-17T11:27:04+0000,network,PC02,mrossi,synthetic,,chrome.exe,2010,start:pc02|2010|2026-08-17T08:00:00.000Z,142.250.185.78,80,tcp,outbound,
evt-000981,2026-08-17T11:27:06+0000,network,PC03,SYSTEM,synthetic,,MsMpEng.exe,2024,start:pc03|2024|2026-08-17T08:00:00.000Z,13.107.42.14,443,tcp,outbound,
evt-000983,2026-08-17T11:27:58+0000,network,PC02,mrossi,synthetic,,chrome.exe,2010,start:pc02|2010|2026-08-17T08:00:00.000Z,142.250.185.78,80,tcp,outbound,
evt-000986,2026-08-17T11:28:10+0000,network,PC07,adm_sarah,synthetic,,chrome.exe,2040,start:pc07|2040|2026-08-17T08:00:00.000Z,142.250.185.14,80,tcp,outbound,
evt-000993,2026-08-17T11:29:11+0000,network,PC02,mrossi,synthetic,,OneDrive.exe,2013,start:pc02|2013|2026-08-17T08:00:00.000Z,142.250.185.78,443,tcp,outbound,
evt-000994,2026-08-17T11:29:24+0000,network,PC03,achen,synthetic,,Teams.exe,2022,start:pc03|2022|2026-08-17T08:00:00.000Z,40.126.32.76,443,tcp,outbound,
evt-001001,2026-08-17T11:30:33+0000,network,PC01,jdoe,synthetic,,chrome.exe,2000,start:pc01|2000|2026-08-17T08:00:00.000Z,104.18.32.47,80,tcp,outbound,
evt-001002,2026-08-17T11:30:37+0000,network,PC02,mrossi,synthetic,,chrome.exe,2010,start:pc02|2010|2026-08-17T08:00:00.000Z,20.190.160.14,80,tcp,outbound,
evt-001004,2026-08-17T11:30:40+0000,network,PC07,adm_sarah,synthetic,,OUTLOOK.EXE,2041,start:pc07|2041|2026-08-17T08:00:00.000Z,40.126.32.76,443,tcp,outbound,
evt-001005,2026-08-17T11:31:00+0000,network,PC05,klarsen,synthetic,,chrome.exe,2030,start:pc05|2030|2026-08-17T08:00:00.000Z,142.250.185.14,80,tcp,outbound,
evt-001006,2026-08-17T11:31:09+0000,network,PC02,SYSTEM,synthetic,,MsMpEng.exe,2014,start:pc02|2014|2026-08-17T08:00:00.000Z,52.113.194.132,443,tcp,outbound,
evt-001015,2026-08-17T11:33:00+0000,network,PC03,achen,synthetic,,chrome.exe,2020,start:pc03|2020|2026-08-17T08:00:00.000Z,52.113.194.132,80,tcp,outbound,
evt-001018,2026-08-17T11:34:54+0000,network,PC01,jdoe,synthetic,,chrome.exe,2000,start:pc01|2000|2026-08-17T08:00:00.000Z,142.250.185.14,80,tcp,outbound,
evt-001026,2026-08-17T11:36:42+0000,network,PC01,jdoe,synthetic,,chrome.exe,2000,start:pc01|2000|2026-08-17T08:00:00.000Z,142.250.185.14,443,tcp,outbound,
evt-001031,2026-08-17T11:37:28+0000,network,PC07,adm_sarah,synthetic,,chrome.exe,2040,start:pc07|2040|2026-08-17T08:00:00.000Z,10.10.10.20,443,tcp,outbound,
evt-001033,2026-08-17T11:37:45+0000,network,PC05,klarsen,synthetic,,chrome.exe,2030,start:pc05|2030|2026-08-17T08:00:00.000Z,52.113.194.132,443,tcp,outbound,
evt-001039,2026-08-17T11:39:03+0000,network,PC07,adm_sarah,synthetic,,chrome.exe,2040,start:pc07|2040|2026-08-17T08:00:00.000Z,10.10.10.20,443,tcp,outbound,
evt-001042,2026-08-17T11:41:08+0000,network,PC02,mrossi,synthetic,,chrome.exe,2010,start:pc02|2010|2026-08-17T08:00:00.000Z,104.18.32.47,443,tcp,outbound,
evt-001043,2026-08-17T11:41:11+0000,network,PC07,adm_sarah,synthetic,,OneDrive.exe,2043,start:pc07|2043|2026-08-17T08:00:00.000Z,10.10.10.30,389,tcp,outbound,
evt-001044,2026-08-17T11:41:12+0000,network,PC05,klarsen,synthetic,,OneDrive.exe,2033,start:pc05|2033|2026-08-17T08:00:00.000Z,142.250.185.14,443,tcp,outbound,
evt-001046,2026-08-17T11:42:47+0000,network,PC01,jdoe,synthetic,,Teams.exe,2002,start:pc01|2002|2026-08-17T08:00:00.000Z,142.250.185.14,443,tcp,outbound,
evt-001047,2026-08-17T11:43:10+0000,network,PC02,mrossi,synthetic,,OneDrive.exe,2013,start:pc02|2013|2026-08-17T08:00:00.000Z,20.190.160.14,443,tcp,outbound,
evt-001048,2026-08-17T11:43:27+0000,network,PC02,mrossi,synthetic,,chrome.exe,2010,start:pc02|2010|2026-08-17T08:00:00.000Z,13.107.42.14,443,tcp,outbound,
evt-001050,2026-08-17T11:43:32+0000,network,PC02,mrossi,synthetic,,OUTLOOK.EXE,2011,start:pc02|2011|2026-08-17T08:00:00.000Z,20.190.160.14,443,tcp,outbound,
evt-001052,2026-08-17T11:44:01+0000,network,PC05,klarsen,synthetic,,OneDrive.exe,2033,start:pc05|2033|2026-08-17T08:00:00.000Z,104.18.32.47,443,tcp,outbound,
evt-001053,2026-08-17T11:44:02+0000,network,PC05,klarsen,synthetic,,chrome.exe,2030,start:pc05|2030|2026-08-17T08:00:00.000Z,10.10.10.10,443,tcp,outbound,
evt-001054,2026-08-17T11:44:11+0000,network,PC05,klarsen,synthetic,,OUTLOOK.EXE,2031,start:pc05|2031|2026-08-17T08:00:00.000Z,10.10.10.30,389,tcp,outbound,
evt-001056,2026-08-17T11:44:35+0000,network,PC05,klarsen,synthetic,,OUTLOOK.EXE,2031,start:pc05|2031|2026-08-17T08:00:00.000Z,142.250.185.78,443,tcp,outbound,
evt-001057,2026-08-17T11:44:43+0000,network,PC02,mrossi,synthetic,,Teams.exe,2012,start:pc02|2012|2026-08-17T08:00:00.000Z,52.113.194.132,443,tcp,outbound,
evt-001060,2026-08-17T11:46:33+0000,network,PC02,mrossi,synthetic,,Teams.exe,2012,start:pc02|2012|2026-08-17T08:00:00.000Z,10.10.10.10,443,tcp,outbound,
evt-001064,2026-08-17T11:47:33+0000,network,PC03,achen,synthetic,,OneDrive.exe,2023,start:pc03|2023|2026-08-17T08:00:00.000Z,10.10.10.20,389,tcp,outbound,
evt-001067,2026-08-17T11:48:00+0000,network,PC02,SYSTEM,synthetic,,MsMpEng.exe,2014,start:pc02|2014|2026-08-17T08:00:00.000Z,13.107.42.14,443,tcp,outbound,
evt-001070,2026-08-17T11:48:40+0000,network,PC05,klarsen,synthetic,,chrome.exe,2030,start:pc05|2030|2026-08-17T08:00:00.000Z,10.10.10.20,445,tcp,outbound,
evt-001072,2026-08-17T11:48:53+0000,network,PC05,klarsen,synthetic,,OUTLOOK.EXE,2031,start:pc05|2031|2026-08-17T08:00:00.000Z,10.10.10.10,443,tcp,outbound,
evt-001075,2026-08-17T11:49:32+0000,network,PC05,klarsen,synthetic,,chrome.exe,2030,start:pc05|2030|2026-08-17T08:00:00.000Z,20.190.160.14,443,tcp,outbound,
evt-001076,2026-08-17T11:50:19+0000,network,PC01,jdoe,synthetic,,chrome.exe,2000,start:pc01|2000|2026-08-17T08:00:00.000Z,142.250.185.14,80,tcp,outbound,
evt-001077,2026-08-17T11:50:41+0000,network,PC07,adm_sarah,synthetic,,OUTLOOK.EXE,2041,start:pc07|2041|2026-08-17T08:00:00.000Z,142.250.185.14,443,tcp,outbound,
evt-001079,2026-08-17T11:50:56+0000,network,PC01,jdoe,synthetic,,chrome.exe,2000,start:pc01|2000|2026-08-17T08:00:00.000Z,20.190.160.14,443,tcp,outbound,
evt-001083,2026-08-17T11:51:22+0000,network,PC03,achen,synthetic,,Teams.exe,2022,start:pc03|2022|2026-08-17T08:00:00.000Z,142.250.185.78,443,tcp,outbound,
evt-001085,2026-08-17T11:51:26+0000,network,PC07,adm_sarah,synthetic,,Teams.exe,2042,start:pc07|2042|2026-08-17T08:00:00.000Z,142.250.185.14,443,tcp,outbound,
evt-001086,2026-08-17T11:51:27+0000,network,PC02,mrossi,synthetic,,OUTLOOK.EXE,2011,start:pc02|2011|2026-08-17T08:00:00.000Z,104.18.32.47,443,tcp,outbound,
evt-001088,2026-08-17T11:51:29+0000,network,PC02,mrossi,synthetic,,OUTLOOK.EXE,2011,start:pc02|2011|2026-08-17T08:00:00.000Z,142.250.185.14,443,tcp,outbound,
evt-001090,2026-08-17T11:52:05+0000,network,PC07,adm_sarah,synthetic,,OneDrive.exe,2043,start:pc07|2043|2026-08-17T08:00:00.000Z,104.18.32.47,443,tcp,outbound,
evt-001095,2026-08-17T11:53:19+0000,network,PC03,achen,synthetic,,Teams.exe,2022,start:pc03|2022|2026-08-17T08:00:00.000Z,20.190.160.14,443,tcp,outbound,
evt-001096,2026-08-17T11:53:32+0000,network,PC02,mrossi,synthetic,,OUTLOOK.EXE,2011,start:pc02|2011|2026-08-17T08:00:00.000Z,104.18.32.47,443,tcp,outbound,
evt-001097,2026-08-17T11:53:42+0000,network,PC02,mrossi,synthetic,,chrome.exe,2010,start:pc02|2010|2026-08-17T08:00:00.000Z,104.18.32.47,443,tcp,outbound,
evt-001098,2026-08-17T11:53:48+0000,network,PC03,SYSTEM,synthetic,,MsMpEng.exe,2024,start:pc03|2024|2026-08-17T08:00:00.000Z,142.250.185.78,443,tcp,outbound,
evt-001100,2026-08-17T11:54:12+0000,network,PC03,achen,synthetic,,chrome.exe,2020,start:pc03|2020|2026-08-17T08:00:00.000Z,13.107.42.14,80,tcp,outbound,
evt-001101,2026-08-17T11:54:21+0000,network,PC01,SYSTEM,synthetic,,MsMpEng.exe,2004,start:pc01|2004|2026-08-17T08:00:00.000Z,142.250.185.78,443,tcp,outbound,
evt-001106,2026-08-17T11:57:39+0000,network,PC05,klarsen,synthetic,,Teams.exe,2032,start:pc05|2032|2026-08-17T08:00:00.000Z,40.126.32.76,443,tcp,outbound,
evt-001112,2026-08-17T11:58:29+0000,network,PC07,adm_sarah,synthetic,,OneDrive.exe,2043,start:pc07|2043|2026-08-17T08:00:00.000Z,10.10.10.30,443,tcp,outbound,
evt-001116,2026-08-17T11:59:22+0000,network,PC01,jdoe,synthetic,,OneDrive.exe,2003,start:pc01|2003|2026-08-17T08:00:00.000Z,142.250.185.14,443,tcp,outbound,
